Tell me something about your country.,आपके देश के बारे में कुछ बताइए।
Tell me something about your country.,अपने देश के बारे में कुछ बताओ।
Tell me something about your country.,अपने देश के बारे में कुछ बताइए।
Tell me something about your country.,तुम्हारे देश के बारे में कुछ बताओ।
Spanish is spoken in twenty countries.,स्पेनी बीस देशों में बोली जाती है।
That country's economy is growing.,उस देश की अर्थव्यवस्था बढ़ रही है।
Does your country have nuclear weapons?,क्या तुम्हारे देश के पास परमाणु हथियार हैं?
Does your country have nuclear weapons?,क्या आपके देश के पास परमाणु हथियार हैं?
I like living in this country.,मुझे इस देश में रहना अच्छा लगता है।
I like living in this country.,मुझे इस देश में रहना पसंद है।
Are there waterfalls in your country?,क्या तुम्हारे देश में झरने हैं?
Are there waterfalls in your country?,क्या आपके देश में झरने हैं?
A country is a dangerous machine.,देश एक खतरनाक मशीन होती है।
I don't understand this country.,मुझे यह देश समझ नहीं आता।
I don't understand this country.,मुझे यह देश समझ ही नहीं आता।
The Vatican is an independent country.,वैटिकन एक स्वतंत्र देश है।
Ireland is a very beautiful country.,आयरलैंड एक सुंदर देश है।
I live in a European country.,मैं एक यूरोपीय देश में रहता हूँ।
My country is far from Japan.,मेरा देश जापान से दूर है।
The king rules over the country.,राजा देश पर राज करता है।
Israel is a very small country.,इज़राइल एक बहुत छोटा देश है।
Kosovo is now an independent country.,कोसोवो अब एक स्वतंत्र देश है।
English is studied in most countries.,अंग्रेज़ी की पढ़ाई ज़्यादातर देशों में की जाती है।
Spanish is spoken in many countries.,स्पेनी कई देशों में बोली जाती है।
English has spread all over the country.,अंग्रेज़ी देश भर में फैल गयी है।
English has spread all over the country.,अंग्रेज़ी पूरे देश में फैल चुकी है।
The river flows between the two countries.,नदी उन दोनों देशों के बीच से बहती है।
The king ruled the country for years.,राजा ने कई साल देश पर राज किया।
Do people drink tea in your country?,क्या आपके देश में लोग चाय पीते हैं?
Do people drink tea in your country?,क्या तुम्हारे देश में लोग चाय पीते हैं?
My country is far away from Japan.,मेरा देश जापान से बहुत दूर है।
I want to know about your country.,मैं आपके देश के बारे में जानना चाहता हूँ।
I want to know about your country.,मैं आपके देश के बारे में जानना चाहती हूँ।
I want to know about your country.,मैं तुम्हारे देश के बारे में जानना चाहता हूँ।
I want to know about your country.,मैं तुम्हारे देश के बारे में जानना चाहती हूँ।
Our country produces a lot of sugar.,हमारा देश बहुत सारी चीनी उत्पादित करता है।
China is the biggest country in Asia.,एशिया में सबसे बड़ा देश चीन है।
China is the largest country in Asia.,एशिया में सबसे बड़ा देश चीन है।
They defended their country against the invaders.,उन्होंने अपने देश का आक्रमकों से संरक्षण किया।
Paraguay is a country in South America.,पराग्वे दक्षिण अमेरिका में स्थित एक देश है।
This country has four seasons.,इस देश में चार मौसम हैं।
There are four seasons in this country.,इस देश में चार मौसम हैं।
A world map shows all the countries.,दुनिया का नक्शा सभी देश दिखाता है।
Mexico is a country in North America.,मेक्सिको उत्तर अमेरिका में स्थित एक देश है।
Is that a country or a city?,वह देश है या शहर?
The kid is drinking the milk.,बच्चा दूध पीता है।
How did Tom do this?,टॉम ने यह कैसे किया?
They're watching me.,उनकी मुझ पर नज़र है।
I am a translator.,मैं अनुवादक हूँ।
I'm a translator.,मैं अनुवादक हूँ।
It's their fault.,गलती उनकी है।
English is studied in Japan.,जापान में अंग्रेज़ी पढ़ी जाती है।
Batman and Robin are friends.,बैटमैन और रॉबिन दोस्त होते हैं।
Tom heard nothing.,टॉम ने कुछ नहीं सुना।
Where did this come from?,यह कहाँ से आ गया?
They speak English and French in Canada.,कनाडा में अंग्रेज़ी और फ़्रांसीसी बोली जातीं है।
"In Canada, they speak English and French.",कनाडा में अंग्रेज़ी और फ़्रांसीसी बोली जातीं है।
It was very small.,बहुत छोटा था।
It was very small.,बहुत छोटी थी।
Could this be love?,क्या यह प्यार हो सकता है?
Shishir is following me.,शिशिर मेरा पीछा कर रहा है।
My name is Hashimoto.,मेरा नाम हाशिमोतो है।
Life is a mirror!,ज़िंदगी एक आईना है!
They convinced me.,उन्होंने मुझे विश्वास दिलाया।
They convinced me.,उन्होंने मुझे यकीन दिलाया।
Why doesn't anybody help me?,कोई मेरी मदद क्यों नहीं करता?
There is one less.,एक कम है।
Allah is the greatest!,अल्लाह सबसे महान है!
Stop! You're making him cry.,बस करो! तुम उसे रुला रहे हो।
Stop! You're making him cry.,बस कीजिए! आप उसे रुला रहे हैं।
Stop! You're making him cry.,बस कीजिए! आप उसे रुला रहीं हैं।
Stop! You're making him cry.,बस करो! तुम उसे रुला रही हो।
They opened the door.,उन्होंने दरवाज़ा खोला।
I can come if you want.,तुम चाहो तो मैं आ सकता हूँ।
I can come if you want.,तुम चाहो तो मैं आ सकती हूँ।
I can come if you want.,आप चाहें तो मैं आ सकता हूँ।
I can come if you want.,आप चाहें तो मैं आ सकती हूँ।
Ken's turn came.,केन की बारी आई।
The price has gone up.,दाम बढ़ गया है।
I didn't listen.,मैंने नहीं सुनी।
I didn't listen.,मैंने नहीं सुना।
I wasn't listening.,मैं सुन नहीं रहा था।
I wasn't listening.,मैं सुन नहीं रही थी।
I don't work for her.,मैं उसके लिये काम नहीं करता।
I don't work for her.,मैं उसके लिये काम नहीं करती।
I don't work for her.,मैं उनके लिये काम नहीं करता।
I don't work for her.,मैं उनके लिये काम नहीं करती।
We are not rich.,हम अमीर नहीं हैं।
Got it!,समझ गया!
Got it!,समझ गई!
Do you want to see this?,क्या तुम यह देखना चाहते हो?
Do you want to see this?,क्या तुम यह देखना चाहती हो?
Do you want to see this?,क्या आप यह देखना चाहते हैं?
Do you want to see this?,क्या आप यह देखना चाहतीं हैं?
Let's put this near the door.,इसे दरवाज़े के पास रख देते हैं।
Let's put this near the door.,इसे दरवाज़े के नज़दीक रख देते हैं।
I am lighting my cigar.,मैं मेरी सिगार जला रहा हूँ।
I am lighting my cigar.,मैं मेरी सिगार जला रही हूँ।
I had to do everything on my own.,मुझे सब कुछ खुद से करना पड़ा।
My name is Jim.,मेरा नाम जिम है।
He bought some rice.,उसने थोड़ा सा चावल खरीदा।
My name is Tom.,मेरा नाम टॉम है।
My name is Soundararajan.,मेरा नाम सौंदरराजन है।
My name is Luis.,मेरा नाम लुइस है।
My name is Hase.,मेरा नाम हासे है।
My name is Laurie.,मेरा नाम लौरी है।
My name is Ricardo.,मेरा नाम रिकार्डो है।
My name is Francesco.,मेरा नाम फ़्रांचेस्को है।
My name is Roberto.,मेरा नाम रोबेर्टो है।
My name is Sasha.,मेरा नाम साशा है।
My name is John.,मेरा नाम जॉन है।
My name is Ahmad.,मेरा नाम अहमद है।
My name is Yamada.,मेरा नाम यामादा है।
My name is Hisashi.,मेरा नाम हिसाशी है।
My name is Wang.,मेरा नाम वांग है।
Niels Bohr was a Danish physicist.,नील्स बोर एक डेनिश भौतिक विज्ञानी थे।
He is a physicist.,वह भौतिक विज्ञानी है।
His father is a physicist.,उसके पिता भौतिक विज्ञानी हैं।
His father is a physicist.,उनके पिता भौतिक विज्ञानी हैं।
Isaac Newton was an English physicist.,आइज़ैक न्यूटन एक अंग्रेज़ भौतिक विज्ञानी थे।
"In addition to being a famous physicist, he is a great novelist.",प्रसिद्ध भौतिक विज्ञानी होने के साथ-साथ वे एक बढ़िया उपन्यासकार भी हैं।
I'm better than Tom.,मैं टॉम से बेहतर हूँ।
Where are your people?,तुम्हारे लोग कहाँ है?
Where are your people?,कहाँ है आपके लोग?
She looks better in Japanese clothes.,वह जापानी कपड़ों में बेहतर लगती है।
Let's listen.,सुनते हैं।
I can hear you.,मुझे तुम सुनाई दे रहे हो।
I can hear you.,मुझे तुम सुनाई दे रही हो।
I can hear you.,मुझे आप सुनाई दे रहे हैं।
I can hear you.,मुझे आप सुनाई दे रहीं हैं।
Tom likes cheese.,टॉम को चीज़ पसंद है।
It isn't her.,वह नहीं है।
It isn't her.,वे नहीं हैं।
Know yourself.,अपने आप को जानो।
Know thyself.,अपने आप को जानो।
"No language, no nation.",भाषा नहीं तो राष्ट्र नहीं।
Is Germany dangerous?,क्या जर्मनी खतरनाक है?
Tell me about Germany.,मुझे जर्मनी के बारे में बताओ।
Tell me about Germany.,मुझे जर्मनी के बारे में बताइए।
You will like Germany.,तुम्हें जर्मनी पसंद आयेगा।
You will like Germany.,आपको जर्मनी पसंद आयेगा।
He's from Germany.,वह जर्मनी से है।
He's from Germany.,वे जर्मनी से हैं।
I'm from Germany.,मैं जर्मनी से हूँ।
We are from Germany.,हम जर्मनी से हैं।
We're from Germany.,हम जर्मनी से हैं।
Germany and Japan were defeated.,जर्मनी और जापान पराजित हो गये।
Germany is a federal state.,जर्मनी एक संघीय राज्य है।
Germany has two capital cities.,जर्मनी की दो राजधानीयां हैं।
Jasmin was born in Germany.,यास्मिन जर्मनी में जन्मी थी।
Kaiser was born in Germany.,काइज़र जर्मनी में जन्मा था।
Germany is a federal republic.,जर्मनी एक संघीय गणतंत्र है।
My uncle lives in Germany.,मेरे चाचा जर्मनी में रहते हैं।
My uncle lives in Germany.,मेरे मामा जर्मनी में रहते हैं।
"A week later, Germany attacked Poland.",एक हफ़्ते बाद जर्मनी ने पोलैंड पर आक्रमण किया।
Berlin is the capital of Germany.,बर्लिन जर्मनी की राजधानी है।
Who do you know in Germany?,जर्मनी में आप किसे जानते हैं?
Who do you know in Germany?,जर्मनी में तुम किसे जानते हो?
Who do you know in Germany?,जर्मनी में तुम किसे जानती हो?
Who do you know in Germany?,जर्मनी में आप किसे जानतीं हैं?
Is your brother still in Germany?,क्या तुम्हारा भाई अभी भी जर्मनी में है?
Is your brother still in Germany?,क्या आपके भाई अभी भी जर्मनी में हैं?
Does Jasmin still live in Germany?,क्या यास्मिन अभी भी जर्मनी में रहती है?
Does Jasmin still live in Germany?,क्या जास्मिन अभी भी जर्मनी में रहती है?
We are going to Germany tomorrow.,हम कल जर्मनी जाने वाले हैं।
I want to go to Germany.,मैं जर्मनी जाना चाहता हूँ।
I want to go to Germany.,मैं जर्मनी जाना चाहती हूँ।
What do you know about Germany?,तुम जर्मनी के बारे में क्या जानते हो?
What do you know about Germany?,आप जर्मनी के बारे में क्या जानते हैं?
What do you know about Germany?,तुम जर्मनी के बारे में क्या जानती हो?
What do you know about Germany?,तुम्हें जर्मनी के बारे में क्या पता है?
What do you know about Germany?,आपको जर्मनी के बारे में क्या मालूम है?
Both of us are from Germany.,हम दोनों जर्मनी से हैं।
The sky is blue.,आकाश नीला है।
The sky is blue.,आकाश नीला होता है।
The sky is big.,आकाश बड़ा है।
The sky was blue.,आकाश नीला था।
They were soldiers.,वे सैनिक थे।
The soldier ran.,सैनिक भागा।
The soldiers laughed.,सैनिक हँसे।
The British soldiers rested.,ब्रिटेनी सैनिकों ने आराम किया।
We're not soldiers.,हम सैनिक नहीं हैं।
They're not soldiers.,वे सैनिक नहीं हैं।
Tom is a soldier.,टॉम सैनिक है।
We all became soldiers.,हम सब सैनिक बन गये।
We all became soldiers.,हम सब सैनिक बने।
Were you a soldier?,क्या आप सैनिक थे?
Were you a soldier?,क्या तुम सैनिक थे?
Were you a soldier?,तुम सैनिक थे क्या?
Where are the soldiers?,सैनिक कहाँ हैं?
Tom became a soldier.,टॉम सैनिक बन गया।
My sons are soldiers.,मेरे बेटे सैनिक हैं।
Are they really soldiers?,क्या वे सच में सैनिक हैं?
Are they really soldiers?,वे सच में सैनिक हैं क्या?
They were just soldiers.,वे तो बस सैनिक थे।
The soldier became a teacher.,सैनिक बन गया शिक्षक।
I'm not a soldier.,मैं सैनिक नहीं हूँ।
Are these soldiers or monsters?,ये सैनिक हैं या राक्षस?
That man is a soldier.,वह आदमी सैनिक है।
You're a good soldier.,तुम एक अच्छे सैनिक हो।
You're a good soldier.,आप अच्छे सैनिक हैं।
Many soldiers were killed here.,यहाँ कई सारे सैनिक मारे गये थे।
The soldier gave water to me.,सैनिक ने मुझे पानी दिया।
Two thousand American soldiers were killed.,दो हज़ार अमरीकी सैनिक मारे गये।
About four thousand soldiers were killed.,लगभग चार हज़ार सैनिक मारे गये।
The soldiers had more powerful weapons.,सैनिकों के पास अधिक ताकतवर हथियार थे।
How many soldiers did you see?,कितने सैनिक दिखाई दिए?
How many soldiers did you see?,तुमने कितने सैनिक देखे?
How many soldiers did you see?,आपने कितने सैनिक देखे?
Tom used to be a soldier.,टॉम सैनिक हुआ करता था।
I'm going to speak to them.,मैं उनसे बात करने वाला हूँ।
I'm going to speak to them.,मैं उनसे बात करने वाली हूँ।
No one will help us.,कोई भी हमारी मदद नहीं करेगा।
She plays poker with them.,वह उनके साथ पोकर खेलती है।
She plays poker with them.,वे उनके साथ पोकर खेलतीं है।
You're not even listening.,तुम तो सुन भी नहीं रहे हो।
You're not even listening.,तुम तो सुन भी नहीं रही हो।
You're not even listening.,आप तो सुन भी नहीं रहे हैं।
You're not even listening.,आप तो सुन भी नहीं रहीं हैं।
I was with him in January.,जनवरी में मैं उसके साथ था।
I was with him in January.,जनवरी में मैं उसके साथ थी।
I was with him in January.,जनवरी में मैं उनके साथ था।
I was with him in January.,जनवरी में मैं उनके साथ थी।
My favourite movie is Fellini's Satyricon.,मेरी पसंदीदा फ़िल्म है फ़ेल्लीनी की सॅटाइरिकॉन।
It is my dog.,मेरा कुत्ता है।
He who starts ten tasks won't finish a single one.,जो दस काम शुरू करता है वह एक भी खत्म नहीं करेगा।
Fight or die.,लड़ो या मरो।
Who says I'm afraid of him?,कौन कहता है मैं उससे डरता हूँ?
Who says I'm afraid of him?,कौन कहता है मैं उससे डरती हूँ?
Who says I'm afraid of him?,कौन कहता है मैं उनसे डरता हूँ?
Who says I'm afraid of him?,कौन कहता है मैं उनसे डरती हूँ?
I'm the one who's sick.,बीमार तो मैं हूँ।
We're all with you.,हम सब तुम्हारे साथ हैं।
We're all with you.,हम सब आपके साथ हैं।
I want to write a poem.,मैं एक कविता लिखना चाहता हूँ।
I want to write a poem.,मैं एक कविता लिखना चाहती हूँ।
I'm an old man.,मैं बूढ़ा हूँ।
Tom needed this.,टॉम के इसकी ज़रूरत थी।
What a beautiful scene!,क्या सुंदर नज़ारा है!
Tom stood near the door.,टॉम दरवाज़े के नज़दीक खड़ा रहा।
Tom stood near the door.,टॉम दरवाज़े के पास खड़ा हुआ।
"That's a woman's job, said Tom.","वह तो औरतों का काम है, टॉम ने कहा।"
What should I have done?,मुझे क्या करना चाहिए था?
What were you doing at 9 o'clock last night?,तुम कल रात ९ बजे क्या कर रहे थे?
What were you doing at 9 o'clock last night?,तुम कल रात ९ बजे क्या कर रही थी?
What were you doing at 9 o'clock last night?,आप कल रात ९ बजे क्या कर रहें थे?
What were you doing at 9 o'clock last night?,आप कल रात ९ बजे क्या कर रहीं थीं?
I don't make mistakes.,मैं गलतियां नहीं करता।
He can't stop us.,वह हमें रोक नहीं सकता।
He can't stop us.,वे हमें रोक नहीं सकते।
We haven't even tried.,हमने तो कोशिश भी नहीं की है।
I am afraid of death.,मैं मौत से डरता हूँ।
I am afraid of death.,मैं मौत से डरती हूँ।
I'm afraid of death.,मैं मौत से डरता हूँ।
I'm afraid of death.,मैं मौत से डरती हूँ।
Where's my mother?,मेरी माँ कहाँ है?
And what will be the result of that?,और उसका नतीजा क्या होगा?
Would you like to ask me something else?,क्या आप मुझसे और कुछ पूछना चाहेंगे?
Would you like to ask me something else?,क्या तुम मुझसे और कुछ पूछना चाहोगी?
Would you like to ask me something else?,क्या तुम मुझसे और कुछ पूछना चाहोगे?
Tom was satisfied with the result.,नतीजे से टॉम संतुष्ट था।
She's been shot!,उसे गोली लगी है!
She's been shot!,उसे गोली लग गयी है!
I know what the answer will be.,जवाब क्या होगा मुझे पता है।
They're green.,हरे हैं।
They're green.,वे हरे हैं।
They're green.,हरी हैं।
They're green.,वे हरी हैं।
I opened the window.,मैंने खिड़की खोली।
Don't talk about us.,हमारे बारे में बात मत कीजिए।
Don't talk about us.,हमारे बारे में बात मत करो।
Darcy said nothing at all.,डार्सी ने तो कुछ भी नहीं कहा।
You have one chance.,तुम्हारे पास एक मौका है।
You have one chance.,आपके पास एक मौका है।
Can you help him?,क्या तुम उसकी मदद कर सकते हो?
Can you help him?,क्या तुम उसकी मदद कर सकती हो?
Can you help him?,क्या आप उसकी मदद कर सकते हैं?
Can you help him?,क्या आप उसकी मदद कर सकतीं हैं?
You'll fall!,गिर जाओगे!
You'll fall!,गिरोगे!
You'll fall!,गिरोगी!
You'll fall!,गिर जाओगी!
You'll fall!,आप तो गिर जाएंगे!
You'll fall!,आप गिर जाएंगे!
We want to meet him.,हम उससे मिलना चाहते हैं।
We want to meet him.,हम उनसे मिलना चाहते हैं।
I want to buy a new computer.,मैं एक नया कम्प्यूटर खरीदना चाहता हूँ।
I want to buy a new computer.,मैं एक नया कम्प्यूटर खरीदना चाहती हूँ।
Make it quick.,जल्दी करो।
Make it quick.,जल्दी कीजिए।
Who's the next candidate?,अगला उम्मीदवार कौन है?
We were wrong.,हम गलत थे।
This tea tastes good.,इस चाय का स्वाद अच्छा है।
He started it!,शुरुआत उसने की थी!
Why did you do this to me?,तुमने मेरे साथ ऐसा क्यों किया?
Why did you do this to me?,आपने मेरे साथ ऐसा क्यों किया?
"You were there, too.",तुम भी वहाँ थे।
"You were there, too.",तुम भी वहाँ थी।
"You were there, too.",आप भी वहाँ थे।
"You were there, too.",आप भी वहाँ थीं।
What are you reading now?,तुम इस समय क्या पढ़ रहे हो?
What are you reading now?,अब तुम क्या पढ़ रहे हो?
What are you reading now?,अभी आप क्या पढ़ रहे हैं?
That's Carl.,वह कार्ल है।
That was our job.,वह हमारा काम था।
I can't live without him.,मैं उसके बिना नहीं जी सकता।
I can't live without him.,मैं उसके बिना नहीं जी सकती।
Why did Tom send Mary flowers?,टॉम ने मैरी को फूल क्यों भेजें?
He found Mary.,उसे मैरी मिल गयी।
He found Mary.,उसे मैरी मिली।
It wasn't hard.,मुश्किल नहीं था।
What is microeconomics?,सूक्ष्मअर्थशास्त्र क्या होता है?
What's the time on your side?,तुम्हारे यहाँ कितने बजे हैं?
What's the time on your side?,आपके यहाँ कितने बजे हैं?
You have no right to say that.,तुम्हें वैसे कहने का कोई अधिकार नहीं है।
You have no right to say that.,आपको वैसे कहना का कोई अधिकार नहीं है।
There was another guy with him.,उसके साथ और एक बंदा था।
There was another guy with her.,उसके साथ और एक बंदा था।
"Hey, where did Tom go?","अरे, टॉम कहाँ गया?"
"Hey, where did Tom go?","अरे, टॉम किधर गया?"
Give this to her.,यह उसे दे दो।
Give this to her.,यह उसे दे दीजिए।
Give this to her.,यह उसे दो।
Give this to her.,यह उसे दीजिए।
Give this to him.,यह उसे दे दो।
Give this to him.,यह उसे दे दीजिए।
Give this to him.,यह उसे दो।
Give this to him.,यह उसे दीजिए।
Kublai Khan is the grandson of Genghis Khan.,कुबलई ख़ान चंगेज़ ख़ान के पोते हैं।
Kublai Khan is the grandson of Genghis Khan.,कुबलई ख़ान चंगेज़ ख़ान का पोता है।
They'll hear us.,वे हमें सुन लेंगे।
We'll meet again in October.,हम अक्तूबर में फिर मिलेंगे।
We'll meet again in October.,अक्तूबर में फिर मिलेंगे।
You were with me on that night.,उस रात तुम मेरे साथ थे।
You were with me on that night.,उस रात तुम मेरे साथ थी।
You were with me on that night.,उस रात आप मेरे साथ थे।
You were with me on that night.,उस रात आप मेरे साथ थीं।
Don't laugh!,हँस मत!
Don't laugh!,हंसो मत!
Click on the link.,लिंक पर क्लिक करो।
Click on the link.,लिंक पर क्लिक कीजिए।
Click on the link.,लिंक पर क्लिक कर।
You seem lazy.,तुम आलसी लगते हो।
You seem lazy.,तुम आलसी लगती हो।
You seem lazy.,आप आलसी लगते हैं।
You seem lazy.,आप आलसी लगतीं हैं।
Tom was sitting alone at the bar.,टॉम बार में अकेला बैठा था।
They say it's going to rain tonight.,कहते हैं आज रात बारिश होने वाली है।
They say it's going to rain tonight.,वह कहते हैं आज रात बारिश होने वाली है।
My name is Tom. How can I help you?,मेरा नाम टॉम है। मैं आपकी क्या मदद कर सकता हूँ?
My name is Tom. How can I help you?,मेरा नाम टॉम है। मैं तुम्हारी क्या मदद कर सकता हूँ?
Mary has nothing.,मैरी के पास कुछ नहीं है।
French women are beautiful.,फ़्रांसीसी औरतें खूबसूरत होती हैं।
We're talking about him.,हम उसके बारे में बात कर रहे हैं।
We're talking about him.,हम उनके बारे में बात कर रहे हैं।
Tom made a mistake.,टॉम ने एक गलती की।
Japan is here!,जापान यहाँ है!
This dog is yours. Where is mine?,यह कुत्ता तुम्हारा है। मेरा कहाँ है?
This dog is yours. Where is mine?,यह कुत्ता तो आपका है। मेरा कहाँ है?
There are a lot of mistakes in this translation.,इस अनुवाद में बहुत सारी गलतियाँ हैं।
Who is Tom?,टॉम कौन है?
Who's Tom?,टॉम कौन है?
Answer in English.,अंग्रेज़ी में जवाब दो।
Answer in English.,अंग्रेज़ी में जवाब दीजिए।
I haven't found Tom yet.,मुझे अभी तक टॉम मिला नहीं है।
They shot him.,उन्होंने उसे गोली मारी।
One of them is lying.,उनमें से एक झूठ बोल रहा है।
One of them is lying.,उनमें से एक झूठ बोल रही है।
Have you gone crazy?,पागल हो गये हो क्या?
Have you gone crazy?,तुम क्या पागल हो गये हो?
Have you gone crazy?,आप पागल तो नहीं हो गये?
We were talking about him.,हम उसके बारे में बोल रहे थे।
We were talking about him.,हम उनके बारे में बोल रहे थे।
Where's your hat?,आपकी टोपी कहाँ है?
Where's your hat?,तुम्हारी टोपी कहाँ है?
Where is your cap?,आपकी टोपी कहाँ है?
Where is your cap?,तुम्हारी टोपी कहाँ है?
Is this your girlfriend?,क्या यह तुम्हारी गर्लफ़्रेंड है?
Is this your girlfriend?,क्या यह आपकी गर्लफ़्रेंड हैं?
Tom was talking.,टॉम बोल रहा था।
Whose umbrella is this?,यह छाता किसका है?
We shouldn't do that.,हमें वैसा नहीं करना चाहिए।
Even children know that.,वह तो बच्चों को भी पता होता है।
There's something under my bed.,मेरे बिस्तर के नीचे कुछ है।
He came to London to study English.,वह अंग्रेज़ी की पढ़ाई लंदन आया।
Tom was in New York at the time.,उस समय टॉम न्यूयॉर्क में था।
Tom slipped.,टॉम फिसला।
Tom slipped.,टॉम फिसल गया।
Tom is alive!,टॉम ज़िंदा है!
Tom is going to help Mary.,टॉम मैरी की मदद करने वाला है।
You know the rest of the story.,बाकी की कहानी तो तुम जानते ही हो।
It's all in this file.,सब इस फ़ाईल में है।
I won!,मैं जीत गया!
I won!,मैं जीत गयी!
Tom won.,टॉम जीत गया।
Who won?,कौन जीता?
Tom died.,टॉम मर गया।
The books are on the table.,किताबें मेज़ पर हैं।
The keys are on the table.,चाबियाँ मेज़ पर हैं।
The key is on the table.,चाबी मेज़ पर है।
How was the food?,खाना कैसा था?
The food is ready.,खाना तैयार है।
Are you ready?,क्या आप तैयार हैं?
Are you ready?,क्या तुम तैयार हो?
I live in Japan.,मैं जापान में रहता हूँ।
I live in Tokyo.,मैं टोक्यो में रहता हूँ।
I live in New Delhi.,मैं नई दिल्ली में रहता हूँ।
I want to live in India.,मैं भारत में रहना चाहता हूँ।
Don't ask me.,मुझसे मत पूछो।
Take care of yourself.,अपना ख़याल रखना।
Take care of yourself.,अपना ध्यान रखना।
How many languages do you speak?,आप कितनी भाषाएँ बोलते हैं?
How many languages do you speak?,आप कितनी भाषाएँ बोलती हैं?
How many languages do you know?,आपको कितनी भाषाएँ आती हैं?
I'm a little crazy.,मैं थोड़ा पागल हूँ।
Tom doesn't eat meat.,टॉम गोश्त नहीं खाता है।
There was something lying on the ground.,ज़मीन पर कुछ पड़ा था।
Nobody here eats meat.,यहाँ कोई गोश्त नहीं खाता है।
I need new glasses.,मुझे नया चश्मा चाहिए।
I am reading a book.,मैं किताब पढ़ रहा हूँ।
The book is white.,किताब सफ़ेद है।
My dear friend!,मेरे दिली दोस्त!
I don't live in Boston.,मैं बोस्टन में नहीं रहता हूँ।
My birthday is on March 22.,मेरा जन्मदिन २२ मार्च को है।
Helsinki is the capital of Finland.,हेलसिंकी फ़िनलैंड की राजधानी है।
Where are my shoes?,मेरे जूते कहाँ हैं?
He was sleeping under the tree.,वह पेड़ के नीचे सो रहा था।
Yesterday was a good day.,कल अच्छा दिन था।
Do you have children?,क्या आपके बच्चे हैं?
How many brothers and sisters do you have?,आपके कितने भाई और बहनें हैं?
He pulled something out of his pocket.,उसने अपनी जेब में से कुछ निकाला.
What's today's date?,आज की तारीख़ क्या है?
The name of my city is Jhelum.,मेरे शहर का नाम झेलम है।
This is a large house.,यह एक बड़ा घर है।
This boy is his son.,यह लड़का उसका बेटा है।
"In the evening, we drank sugarcane juice.",शाम को हमने गन्ने का रस पिया।
"The next day, I bought a jackfruit.",अगले दिन मैंने एक कटहल खरीद लिया।
Something's happened to Tom.,टॉम को कुछ हो गया है।
How much time does Tom have?,टॉम के पास कितना समय है?
That's the spirit!,यह हुई ना बात!
I have a fever.,मुझे बुख़ार है।
This must be a real diamond.,यह असली हीरा होगा।
"In the land of the blind, the one-eyed man is king.",अंधों में काना राजा।
Fishes know how to swim.,मछलियों को तैरना आता है।
He won the race once again.,उसने दौड़ फिरसे जीत ली।
There was no one in the room.,कमरे में कोई नहीं था।
Have you been abroad?,आप विदेश गए हुए हैं क्या?
I am a student at Oxford University.,मैं ऑक्सफ़र्ड विश्वविद्यालय में विद्यार्थी हूँ।
One language is never enough.,एक भाषा कभी काफ़ी नहीं होती।
You can't swim. Isn't that so?,तुम्हें तैरना नहीं आता। है ना?
The Prime Minister resigned yesterday.,प्रधानमंत्री ने कल इस्तीफ़ा दे दिया।
There are four rooms in my house.,मेरे घर में चार कमरे हैं।
He always drinks black coffee.,वह हमेशा काली काफ़ी पीता है।
I believe he is an intelligent person.,मेरे ख़याल से वह समझदार इनसान है।
Come forward.,आगे आओ।
Come forward.,आगे आ जाओ।
Come forward.,आगे आइए।
Come forward.,आगे आ जाइए।
Someone called her.,उसे किसी ने बुलाया।
It's Tom's office.,टॉम का दफतर है।
Tom and Mary are on their honeymoon.,टॉम और मेरी अपने हनीमून पर गए हैं।
Tom and Mary want to talk to me.,टॉम और मैरी मुझसे बात करना चाहते हैं।
What's Tony doing?,टोनी क्या कर रहा है?
Is Tom crazy?,टॉम पागल है क्या?
"We need you, Tom.","हमें तुम्हारी ज़रूरत है, टॉम।"
"We need you, Tom.","हमें तेरी ज़रूरत है, टॉम।"
It is a good cake.,अच्छा केक है।
Louder.,और जोर से।
Finally!,आखिरकार!
Great!,बढ़िया!
Stop!,रुक जाओ!
Stop!,रुक जा!
Stop!,रुक जाइए!
One more time.,और एक बार।
I cried all night.,मैं पूरी रात रोई।
One is blue.,एक नीला है।
One is blue.,एक नीली है।
Is it blue?,नीला है?
Is it blue?,नीली है?
Is it blue?,नीला है क्या?
Is it blue?,नीली है क्या?
Tom turned red.,टॉम लाल हो गया।
It's red.,लाल है।
Every apple is red.,हर एक सेब लाल होता है।
What fruit is red?,कौनसा फल लाल होता है?
The book is red.,पुस्तक लाल है।
The book is red.,किताब लाल है।
Tom is black.,टॉम काला है।
They have black hair.,उनके बाल काले हैं।
The black dog ran.,काला कुत्ता दौड़ा।
The black dog ran.,काला कुत्ता भागा।
She always wears black.,वह हमेशा काले कपड़े पहनती है।
This car is black.,यह गाड़ी काली है।
The cat is black.,बिल्ली काली है।
The cat is black.,बिल्ला काला है।
I have black eyes.,मेरे पास काली आँखें हैं।
Is your car black?,क्या आपकी गाड़ी काली है?
Is your car black?,क्या तुम्हारी गाड़ी काली है?
Is your car black?,तेरी गाड़ी काली है क्या?
Is your car black?,तुम्हारी गाड़ी काली है क्या?
Tom has black hair.,टॉम के पास काले बाल हैं।
My horse is black.,मेरा घोड़ा काला है।
The pencil is black.,पेन्सिल काली है।
The car is black.,गाड़ी काली है।
The horse is black.,घोड़ा काला है।
